"S1__con1"	"S2__con1"	"S3__con1"	"S4__con1"	"S5__con1"	"S1__con2"	"S2__con2"	"S3__con2"	"S3__con3"	"S4__con3"	"S5__con3"	"S1__con4"	"S2__con4"	"S5__con4"	"S1__con5"	"S2__con5"	"S3__con5"	"S4__con5"	"S5__con5"	"S1__con6"	"S2__con6"	"S3__con6"	"S4__con6"	"S5__con6"	"S2__con7"	"S3__con7"	"S4__con7"	"S5__con7"	"S1__con8"	"S2__con8"	"S3__con8"	"S4__con8"	"S5__con8"	"S1__con9"	"S2__con9"	"S3__con9"	"S4__con9"	"S5__con9"	"S1__con10"	"S2__con10"	"S3__con10"	"S4__con10"	"S5__con10"	"S1__con11"	"S2__con11"	"S3__con11"
"245452_at"	4.02886993020294	3.96251104009918	4.1915832057119	4.19782913317596	4.03845673283947	3.89980137166662	3.93629918823495	3.96829645191411	4.07588987265229	3.89780030956928	4.06358579843481	4.11096401849491	4.0738054838295	4.01038061829429	4.02878216272953	4.0562681106542	3.83038794920097	4.07654049467551	4.08843642357035	3.98834972344228	4.13707209670211	3.93137494484729	4.05498489934723	4.04738724720805	4.07787700476768	4.13786531782307	4.13528110978615	3.98916083503744	4.16243739748693	4.10980503470705	4.04050754401491	4.09164386316388	4.35591187882156	4.16833502511471	4.06383142362476	4.10182328932655	4.1106177333045	4.2047620048079	4.04987294956618	4.1527353898443	4.0738054838295	4.18437656919769	4.19254355477209	4.19218717281218	4.11935172362112	4.05241921615553
"245453_at"	4.61247033605768	4.78005325106504	4.66983214740701	4.54962823325134	4.77420544769229	4.48098932275385	4.39626073551957	4.44454766667901	4.90635215537662	4.77596631519438	4.39929986904366	4.52167635997319	4.57360652583263	4.61494748576832	5.03485153515064	4.9960765144217	4.69590169484596	4.95728340765348	4.96188525900973	4.98759122056595	4.92482639007695	4.90256554186994	5.14598939821804	4.76046465312426	5.08180772650999	5.65044432690328	4.71124392159954	4.98622733297425	4.53781213336726	4.53007752611856	5.06528939939776	5.19400072160545	4.6643014041761	4.8124879401994	4.80674766932445	4.91628820240975	4.72381807583614	4.7534987501121	5.3666470246551	4.84362973900653	4.99871903266489	5.73670164679948	5.13607849443329	5.40237633072566	4.7951356453555	5.02165088200459
"245454_at"	5.72935077272284	5.57258056485415	5.54253816413704	5.22364514678432	5.96184639302211	6.28809977755908	5.72713900589152	5.50647437360705	5.86312000966412	6.70456625099943	5.32558048701308	5.4255797667115	4.67093262122099	5.405785762308	5.50597046110365	5.43957653893298	5.39891582048098	5.76573591102732	5.40056848810349	5.87020163273983	5.60585143113788	5.54426021022152	6.1182407049704	5.95478898402906	6.35698436934781	6.63326164255278	5.78252073857667	5.23781539903744	5.2202903451861	4.72158898810674	5.44471818553739	5.45145430567251	5.22602652190043	5.09312308081081	5.04670479920921	4.85619998883036	5.09162889236711	5.17672175036012	4.64234206136663	4.76589882302383	5.13195141640936	5.83673885312795	5.50139712304577	5.45582710305402	5.27966610529297	5.15149447237795
"245455_at"	4.30204907297492	4.14723034296302	4.21613080244928	4.21204655923607	4.11200503770804	4.07165144563825	4.03200427532373	4.17679486014148	4.08157103275585	4.19347736968513	4.25141111797877	4.12235697196567	4.06901282406839	3.9650577214061	4.10837592131921	4.04509625818053	4.08428544892447	4.05250866929689	4.02359384343764	4.10907791545716	4.08332953463918	4.01037252191191	4.19055101194146	4.10406929099861	4.17933608867535	4.05287919808336	4.27914782781372	4.08148453431955	4.13876916835457	4.14797119737402	4.13244182962868	4.21806597019757	4.17649687626101	4.10108911589161	4.17459624249431	4.02395531623364	4.28175035385788	4.2285509738303	4.14258749589588	4.04911455379405	4.15365458824971	4.12364599478222	4.27440705189068	4.29957772997849	4.20970867332931	4.36140529356369
"245456_at"	5.82253476839395	5.81659735190086	6.51648820443978	5.74848236860426	5.901673794621	6.40565985570422	6.30042356616048	6.16743007214823	6.24118465977453	6.13830228271627	5.97471282087402	5.97082993620798	5.77573858834015	5.71976880589426	5.38902288748433	5.64521534720571	5.59004078408345	6.13775810729637	5.90404317741414	6.03700313622178	5.91224680874972	5.99088197819223	5.88110011541596	6.34174884577622	5.93624705471896	6.3078506625951	7.19854283483362	6.4118306182298	6.41321099482362	5.40219254750038	8.07673468847385	8.59220655504124	7.42723528439361	7.41045312682573	6.67035669174558	7.41061487930184	8.00537522445737	8.06941680925943	6.60434146578098	6.82535559417475	8.0007546057865	7.44033505027377	7.5107181387918	7.64611507258255	8.12899477398547	8.32028827249617
"245457_s_at"	5.19492068182195	6.15887301320456	5.51479386824118	5.86780723829863	4.92324313279055	5.69994272454661	5.55953587943811	5.78337373121667	5.65669100614135	5.87936212285152	6.2797012989116	5.60931843134907	5.54426021022152	5.56934713973504	6.0776615854574	5.86411096986153	6.40673904907166	5.03214058626302	5.67306308670629	5.67096474239939	5.77496601300876	5.95251164315076	6.13261559191829	5.5980078393435	5.67530872926753	5.7956317457516	5.6985051427624	6.22735657167664	5.50186099731104	5.85243662525089	5.530768738254	5.85945416659381	5.51169660014168	5.56091271457085	5.57704294913707	5.61049344532571	5.73139250768307	5.75389338574006	5.94438430891257	6.2766277726979	5.64869750394585	5.42614461928298	5.76695013560683	5.8773799985539	5.75104723408528	5.69994272454661
"245458_at"	7.07453554729045	7.03741756134497	6.4899543837399	7.04508184094137	6.53637179034266	6.90931535279379	7.14709392691055	7.02506242900358	6.86793541052346	6.66916984020353	6.85411361118777	6.28028887130491	6.37919188130613	6.41653900251026	6.39069796575391	6.72085106498786	6.56213935359709	6.22298126028751	6.21976777362882	6.09651905847043	6.20087426477016	6.02526450141629	6.07177967805389	5.99566488870842	6.17862677315168	6.44644493908755	5.67798174609659	6.10737302748272	6.15552455369472	6.29258774396548	6.09926136087018	6.08135504471001	5.94299652741127	6.14933347014823	6.19268093633245	6.30042062722265	6.24623280109343	6.14187304509067	5.74660557563672	6.25264850342088	6.01870022343106	6.09915723214869	6.01040027802551	6.07481736325523	6.22998596836675	5.9431985406523
"245459_at"	4.62788526044292	4.53661901608359	4.85731999252918	4.77432130879992	4.0178108150682	4.17654485565384	4.65900252712969	4.41732251769605	4.25505991421606	4.13587483977741	5.15940262789897	5.5617463599394	5.60565862076247	4.89144129066116	5.13476683342659	5.23010178512633	5.84461564015912	4.7908668844731	5.10667963086858	5.2942411683221	5.8899610384435	5.14299303563865	6.03036728331173	5.4147764931817	4.80993160067787	5.14537397839554	4.5525229760851	5.14202676751043	5.1596395798071	5.73034059958397	7.14563280743103	8.11386701780925	8.20431674926868	7.63581324352507	8.43826748915955	8.24024042462291	7.59932986421907	8.46028211442748	6.68896500335607	7.99548077175735	6.62414308032288	7.11735114181369	6.97452784217095	7.32142479429278	7.2861261319282	6.22410704099238
"245460_at"	4.32261266240551	4.3233756246492	4.43086858837771	4.51099781907981	4.48914754473947	4.24974807739475	4.46780133218352	4.26530726567066	4.19196201733376	4.51425570092551	4.24436728902934	4.35697276879019	4.32354972517043	4.29920430442678	4.27024941552297	4.24431984056276	4.35777782917982	4.15302535704361	4.26977307498274	4.00859556052942	4.22723937507525	4.16838465354171	4.08063585652782	4.11998764702516	4.09569474992013	4.3086286327046	4.18863065155469	4.1754573048099	4.27527316194939	4.2175949201143	5.55086176674448	5.03162519964661	5.00826041640852	4.99463023827125	5.15325396990424	4.94244518293389	5.45590142618089	5.63530817105913	4.95797725977889	5.1016183063646	5.14680379986369	5.32713876663328	5.20834144316539	5.30467336473687	5.89898898730713	5.79934506111642
"245461_at"	7.50919480853285	7.33948437424507	7.54775667256433	8.39879236457598	7.64820360994759	7.78301721156805	7.45898633719312	8.19842731055902	7.38888614050124	7.41968534204841	7.55527345138974	7.86893176492788	7.47042522862281	7.27507378231966	7.72502830357724	7.78422879890709	7.82279827259073	7.04398125172019	7.55079944737221	7.40340656684577	7.47978397161985	6.98854485399493	7.2576086259706	7.51242639691763	7.0347503659192	7.51680708780089	7.00599983042309	7.16775380626567	7.64084254426348	7.95869577377956	7.72702003947466	7.51724639909041	7.33578272317944	7.4831136987069	7.48309884355119	7.53849720896391	7.71186913049294	7.90938034510893	7.43706430536747	7.08051279564877	7.3659345319949	6.99690339161634	7.1399990154872	7.00676760282962	7.45559135414361	7.52955481637201
"245462_at"	5.17022658805071	5.36713112053363	5.61396921866113	5.19413437442653	5.39044611869451	5.61507258120923	5.42885153205594	5.59754811574893	5.72244805945698	5.67037601715261	5.46451329320965	5.30521980767237	5.46901992950822	5.61194492644845	5.59454178957245	5.45250257120308	5.47422544558572	5.40842230069619	5.43457047287851	5.20706759746963	5.35129261880178	5.25139199634419	5.24103179244782	5.24464631994692	5.18802187152118	5.16345756460911	5.4307229457867	5.28178226151008	5.91148623381419	5.51847074899522	5.49759748094794	5.42539868892553	5.38294766554267	5.54235168235843	5.38982299594252	5.51532129412409	5.73663202717581	5.7535598801453	5.83382884702123	5.53650211751565	5.40048787868018	5.40123240118706	5.36136876681836	5.36094974154532	5.35963387984846	5.24662232138093
"245463_at"	8.77446519315227	8.98804219210076	8.51022608629599	8.43518304738866	7.5694442469995	7.60155353662828	9.08635899344308	8.55670089038782	8.80806527684685	8.55294210573914	8.35746988433635	8.98289271997103	8.94143417475679	8.11293390262396	8.22732955974823	9.79646341989061	9.92734954952441	8.64693635542933	9.31208360565039	8.52200466475687	8.460654819626	7.54351661174243	7.83171357571927	8.91508887809705	7.80105069493086	8.46721294569233	7.21747171449964	7.55316647693276	9.16314577344091	9.20948771583137	7.78123065515737	7.87501155601561	8.23299953729261	8.24359467752529	8.46461276360376	8.67648212206474	7.19757585505953	7.54515653661659	10.1403145663661	9.78850346521166	8.54316824196025	6.57286108205192	6.5519841323124	6.19522877719796	7.58241430370811	8.20068983703743
"245464_at"	5.35622565075892	5.03108691266022	5.36933535303236	5.22887932046036	5.21763786739915	4.84301085390391	5.19886707546972	4.87450628254458	4.92489276785386	4.85707715484914	5.15192619844044	5.46903191936258	5.01068429645702	5.24136203767007	5.28704941562298	5.43238474284956	5.21651280999034	5.16294500030823	5.37639853098629	5.2738605893184	5.17909781140363	5.44130179199186	5.32923360760647	5.42842489314142	4.84060472953327	4.88848531605235	5.14636764435238	5.13164845500014	5.62180615785219	5.34692667172064	5.09239399558644	5.36757387470593	5.33442579443583	5.44956615400166	5.10150273574524	5.20750213560842	5.37438183221671	5.23057836230679	5.56426380866928	5.24696371221651	5.29405961936549	5.102929351282	5.13453615433783	5.18293961812642	5.18437256213989	5.11894702962192
"245465_at"	5.06489986983714	5.40391423452771	4.92516961197809	4.84448651122269	5.24878239229311	4.93442495793153	5.34599077696505	5.07259744975914	5.03393634810323	5.39822492509443	4.63602497578227	4.45789730066822	4.61079545459077	4.76503102175677	4.37800358273053	4.61235389081323	4.62046171493676	4.43372735471852	4.4270274876437	4.55842768783753	4.49081100756109	4.51273997385367	4.68084800574599	4.32722878004126	4.4770864702083	4.4760207780568	4.47973301784969	4.42196953447175	4.47330029979205	4.40157087034617	4.82427392667726	5.1080580733119	4.84206122193701	4.82797409290282	4.75200780680875	4.63402083424943	4.98065507832664	4.96613504908824	4.72757107396037	4.75070234685589	4.65246172924257	4.52169093258639	4.72886946084105	4.49905919652344	4.59012797962556	4.70621821707986
"245466_at"	6.92780437911169	6.96295696923716	6.15071973595973	8.18397448937668	7.39395393384183	7.24261731089347	6.87218243692405	6.6490599515497	6.10036908186936	8.82612822929364	6.49454008494838	5.79073508884748	7.01030490409802	6.32346122218126	6.51546628545187	6.05891669203864	7.00086304021075	5.7221304257626	6.75725011309611	5.64819320059948	6.5863646811613	6.22772849411687	6.91671595388349	5.69579298252292	5.8799857063162	7.21657038503364	5.74986186202357	6.41573751826473	5.70596839071078	7.78359266357592	5.47623216925798	5.9014260857012	5.7395927699701	6.2643657502798	5.877347918169	6.13476013467177	5.52366964409635	6.15644576043331	5.83757672440451	5.69121795769111	5.84312023563959	5.78262014214979	5.42038811034629	5.8165533225955	5.73176785781063	5.82250726335156
"245467_at"	6.94406899310317	6.54809263959066	6.3359689315794	6.44775898901087	6.4900886049623	6.23237554230118	6.72616239165648	6.20323198403821	6.86134514242922	6.37103261014281	6.27598526732641	6.32767281592924	6.5607801019152	6.41544111124908	6.03651792431212	6.27298283562825	6.16024745706223	6.2210275515411	5.84536749756738	5.76046304312209	5.97876539731832	5.58519997729165	5.77771558757895	5.7253116786525	5.90928359487062	5.68913625143015	6.30415675375834	6.13227805467531	6.16460298085995	6.08559378350391	6.17658171421096	6.16581809270287	6.56504391907218	6.63468037235292	6.39949660168835	6.68295338445681	6.40570498211662	6.60607597035884	6.21951909656096	5.64718740996391	6.13704594347394	5.9719693393201	6.11440856243059	6.08252811097454	6.14536131344097	6.03166728477571
"245468_at"	4.77025678519251	4.77663609464116	4.47145794079629	4.83782780933246	4.65397423718561	4.46189302047009	4.53837729117549	4.5281190547962	4.60297915072751	4.83285138939104	4.44092069731363	4.17880906792802	4.43961851993606	4.33662193809169	4.71315300418936	4.75977223487391	4.50540484442331	4.19102161834325	4.32291595903533	4.23908053431891	4.47634522611394	4.459466978666	4.37428217704501	4.31425597902107	4.21881818630741	4.26358839056948	4.24049388245573	4.19812291612078	4.30741985556325	4.46121850800477	4.60107520242899	4.36362576529025	4.33494119242546	4.4075207397186	4.63510578369716	4.61153181159472	4.58763810112691	4.460127961508	4.38014526641559	4.38247269202911	4.37574597697999	4.4959929881616	4.39876016018703	4.62627988433058	4.33939527802618	4.25041510462088
"245469_at"	3.88428836612136	3.74990661195435	3.76948454760201	3.83005658394391	3.76596099841827	3.92892693801657	3.66211608059264	3.82095164009671	3.7487453415984	3.889834539653	3.66922157328305	3.83668089981329	3.73905771239643	3.70960579843442	3.77887920503518	3.82156606843251	3.79096513405721	3.73524401905751	3.76298657506722	3.80340978153162	3.76109879503102	3.65180345457173	3.80434098099139	3.692160629369	3.76186728590255	3.79113338777434	3.9688060564563	3.76666841914188	3.69818870360754	3.75236273737881	3.75955141677371	3.98540777619623	3.65873252054466	3.68970671499091	3.79251085709063	3.69524870227306	3.8364975454367	3.83434786823096	3.76568734636094	3.77265128805717	3.90714356060013	3.80018860359208	3.74692953694312	3.6874859922361	3.75399532566358	3.76013392398031
"245470_at"	5.31212560292165	5.29102062124492	5.0404193762378	5.75352316157362	5.34200627526101	5.35679243196817	5.21696230905493	4.81458518395093	5.22580646002211	5.4470224132239	5.17615682234865	4.99258132025507	4.95007842673088	4.78802577912585	4.76752616371623	4.89290220521744	4.91100849761017	4.69961567958525	4.77527565282814	4.61122378138124	4.90714385164406	4.99011756073749	4.89246593296077	4.78227756092957	4.64976282962096	4.60452109394693	4.7154371663308	4.62695303403848	4.95629905161021	4.66914331840741	4.8819267467403	5.13565827035986	5.02822345835859	4.95629905161021	5.20214662887643	5.26393344893908	5.20467708696726	5.29814508962405	5.25845523626868	5.45448855009756	4.85425627913118	4.99627560635848	5.04056212448464	4.80110833795744	5.00257567771072	4.7811910835163
"245471_at"	4.07443995201786	4.2711537330755	4.10569329899633	4.00794865970952	4.21662281669792	3.90848880496195	4.04756566142367	3.97483334129667	3.92378450220357	4.07064353563062	3.97247476501718	4.14021196889852	4.13633996280728	4.04539883688978	4.20772373661198	3.86247091377921	4.06418999182316	4.09762562832039	3.99202446586239	3.79311694885959	4.0194331242942	3.89801487748718	3.98072788688001	3.85109683529243	3.926493411673	3.81553922297067	3.90764003097427	3.97339954530093	4.07488927952172	3.90749091526486	3.83370982463221	3.95991032587948	4.04399106655705	4.17213246720695	3.86765800750829	4.00167293517847	4.03399197489896	4.04963494433449	4.13849782462167	4.09317770123454	3.9366127849638	4.01751652443283	4.08693748818955	4.0611125420783	3.92102495788021	3.87329959238281
"245472_at"	4.52118527645391	4.59624966954481	4.43496659794838	4.5768224600221	4.57700759657619	4.50802416550458	4.4902159156782	4.47307331117452	4.63275095200197	4.62113387742147	4.52774712926937	4.48992472811828	4.62740812257686	4.69713579337522	4.72441298536787	4.50937842815261	4.97014471812093	4.33868119944951	4.36009715657528	4.17217125694624	4.79174913323438	4.74033068568132	4.48052773320738	4.31066335895642	4.22293651211481	4.3887050973169	4.35252118077408	4.46590708946576	4.4531731901029	4.80588040871533	4.70771186496891	4.92440072440622	4.76375498988292	4.85138480624216	5.09201867351728	4.90435711292744	5.01104203874413	5.1017178218788	4.45579889205564	4.6091254447946	4.63711550328423	4.66090815541597	4.52476324307802	4.36732922069419	4.41919499454363	4.48101841439452
"245473_at"	3.75421372479337	3.78796978966812	4.09357917716188	3.97419090801191	3.69710333504264	3.7953046564353	3.89971828620841	3.803367505957	3.65530616974897	3.89837551783347	4.22182947881415	4.01544023211986	4.23508423647653	4.09173181535235	3.9762337233245	4.05575643194236	4.13503822847582	3.87202457512366	3.91235988616505	3.93223511105163	3.98158604361214	3.99839671271945	4.10972034427118	3.9788676910854	3.98877822827073	3.80061808249032	4.1104005714278	4.20588668141731	4.15139722681829	4.2705676373098	4.20526385477189	4.33438784056161	4.21645700775794	4.25041510462088	4.32019038962693	4.31560309858802	4.51904009175958	4.23043895263887	4.22681483873569	4.16300846308759	4.20060434290215	3.9261656128935	4.22975973596289	4.08602405674032	4.23857822435076	4.02088020302331
